"UnitCode","Year","Visits"
"VAMA",1986,2191226
"VAMA",1987,2038520
"VAMA",1988,2145500
"VAMA",1989,2726218
"VAMA",1990,3279552
"VAMA",1991,2166726
"VAMA",1992,1988618
"VAMA",1993,2145278
"VAMA",1994,1632492
"VAMA",1995,1691142
"VAMA",1996,1816942
"VAMA",1997,1859620
"VAMA",1998,1855902
"VAMA",1999,1549658
"VAMA",2000,1910840
"VAMA",2001,1847548
"VAMA",2002,1867646
"VAMA",2003,1660334
"VAMA",2004,1822070
"VAMA",2005,1686932
"VAMA",2006,1782664
"VAMA",2007,1784778
"VAMA",2008,1631826
"VAMA",2009,1696206
"VAMA",2010,1759772
"VAMA",2011,1644620
"VAMA",2012,1874336
"VAMA",2013,1688236
"VAMA",2014,1778826
"VAMA",2015,1927622
"VAMA",2016,1755794
"VAMA",2017,1610840
"VAMA",2018,1542520
"VAMA",2019,1476412
"VAMA",2020,879910
"VAMA",2021,1339578
"VAMA",2022,1429370
"VAMA",2023,1495248
"VAMA",2024,1767010
"VICK",1979,3462770
"VICK",1980,3967776
"VICK",1981,3024050
"VICK",1982,2708948
"VICK",1983,2868488
"VICK",1984,4883600
"VICK",1985,3950470
"VICK",1986,4701166
"VICK",1987,3814850
"VICK",1988,2964376
"VICK",1989,2506194
"VICK",1990,2327788
"VICK",1991,5632882
"VICK",1992,5928620
"VICK",1993,6576522
"VICK",1994,5218742
"VICK",1995,5829832
"VICK",1996,6308256
"VICK",1997,5836498
"VICK",1998,6394840
"VICK",1999,6524170
"VICK",2000,5960048
"VICK",2001,6322040
"VICK",2002,6524790
"VICK",2003,5730304
"VICK",2004,6146690
"VICK",2005,4462310
"VICK",2006,4290968
"VICK",2007,4427934
"VICK",2008,3476856
"VICK",2009,3671160
"VICK",2010,3679434
"VICK",2011,5053876
"VICK",2012,3622232
"VICK",2013,3541670
"VICK",2014,3437468
"VICK",2015,3344088
"VICK",2016,3220222
"VICK",2017,3040918
"VICK",2018,3048870
"VICK",2019,3714694
"VICK",2020,1124536
"VICK",2021,2526660
"VICK",2022,2646898
"VICK",2023,2203204
"VICK",2024,2600604
"VIIS",1979,10788606
"VIIS",1980,11119278
"VIIS",1981,11226260
"VIIS",1982,12935020
"VIIS",1983,12625716
"VIIS",1984,12575222
"VIIS",1985,12948000
"VIIS",1986,14353842
"VIIS",1987,14244702
"VIIS",1988,15363692
"VIIS",1989,12208682
"VIIS",1990,11942324
"VIIS",1991,12086636
"VIIS",1992,11654158
"VIIS",1993,13900756
"VIIS",1994,10551956
"VIIS",1995,9630190
"VIIS",1996,8296628
"VIIS",1997,10018930
"VIIS",1998,9542624
"VIIS",1999,7380706
"VIIS",2000,11570242
"VIIS",2001,11199980
"VIIS",2002,11498026
"VIIS",2003,13178240
"VIIS",2004,12546830
"VIIS",2005,12614218
"VIIS",2006,10773122
"VIIS",2007,9180330
"VIIS",2008,7685414
"VIIS",2009,6874490
"VIIS",2010,8083214
"VIIS",2011,7258788
"VIIS",2012,7981346
"VIIS",2013,7300377
"VIIS",2014,7198680
"VIIS",2015,7359303
"VIIS",2016,6693679
"VIIS",2017,5056011
"VIIS",2018,2105257
"VIIS",2019,2503208
"VIIS",2020,2963551
"VIIS",2021,5225461
"VIIS",2022,3336009
"VIIS",2023,5606430
"VIIS",2024,6719418
"VIVE",1984,6160564
"VIVE",1985,11934646
"VIVE",1986,16066062
"VIVE",1987,11961882
"VIVE",1988,10973184
"VIVE",1989,7784084
"VIVE",1990,5870790
"VIVE",1991,4847726
"VIVE",1992,4999146
"VIVE",1993,5060348
"VIVE",1994,4425138
"VIVE",1995,3663890
"VIVE",1996,3690580
"VIVE",1997,5295042
"VIVE",1998,14061906
"VIVE",1999,13326718
"VIVE",2000,11347340
"VIVE",2001,11112030
"VIVE",2002,9889792
"VIVE",2003,8532016
"VIVE",2004,11371472
"VIVE",2005,11399904
"VIVE",2006,10889216
"VIVE",2007,10901376
"VIVE",2008,12730720
"VIVE",2009,13313312
"VIVE",2010,13666112
"VIVE",2011,12060384
"VIVE",2012,13273216
"VIVE",2013,12428160
"VIVE",2014,13210400
"VIVE",2015,16791232
"VIVE",2016,15899136
"VIVE",2017,15217760
"VIVE",2018,14157440
"VIVE",2019,13741760
"VIVE",2020,4756572
"VIVE",2021,10908104
"VIVE",2022,14658764
"VIVE",2023,15118362
"VIVE",2024,15887134
"VOYA",1979,3285106
"VOYA",1980,3677009
"VOYA",1981,4087735
"VOYA",1982,2488530
"VOYA",1983,3428975
"VOYA",1984,3638890
"VOYA",1985,3845580
"VOYA",1986,3539484
"VOYA",1987,3901981
"VOYA",1988,4042800
"VOYA",1989,3827733
"VOYA",1990,4116679
"VOYA",1991,3897385
"VOYA",1992,3143194
"VOYA",1993,3094970
"VOYA",1994,3035548
"VOYA",1995,2988902
"VOYA",1996,3242728
"VOYA",1997,2935374
"VOYA",1998,2935520
"VOYA",1999,2942180
"VOYA",2000,2849962
"VOYA",2001,3103724
"VOYA",2002,3026644
"VOYA",2003,3002084
"VOYA",2004,3273968
"VOYA",2005,3159706
"VOYA",2006,3150574
"VOYA",2007,2998456
"VOYA",2008,3043266
"VOYA",2009,3047954
"VOYA",2010,8565906
"VOYA",2011,5938596
"VOYA",2012,7106472
"VOYA",2013,3375209
"VOYA",2014,3269096
"VOYA",2015,3155556
"VOYA",2016,3249952
"VOYA",2017,3131170
"VOYA",2018,3041306
"VOYA",2019,2975930
"VOYA",2020,3897280
"VOYA",2021,2985458
"VOYA",2022,2677278
"VOYA",2023,2486654
"VOYA",2024,2745976
"WABA",2002,46130
"WABA",2003,61868
"WABA",2004,58932
"WABA",2005,61244
"WABA",2006,57632
"WABA",2007,55712
"WABA",2008,58316
"WABA",2009,42108
"WABA",2010,50208
"WABA",2011,43980
"WABA",2012,42460
"WABA",2013,33736
"WABA",2014,52744
"WABA",2015,48268
"WABA",2016,49248
"WABA",2017,47324
"WABA",2018,53748
"WABA",2019,36476
"WABA",2020,50080
"WABA",2021,91426
"WABA",2022,75958
"WABA",2023,71434
"WABA",2024,74214
"WACA",1979,317046
"WACA",1980,348596
"WACA",1981,381482
"WACA",1982,398250
"WACA",1983,405958
"WACA",1984,429262
"WACA",1985,416634
"WACA",1986,534216
"WACA",1987,502940
"WACA",1988,564690
"WACA",1989,621966
"WACA",1990,632772
"WACA",1991,723682
"WACA",1992,737024
"WACA",1993,770704
"WACA",1994,757070
"WACA",1995,695552
"WACA",1996,715132
"WACA",1997,605818
"WACA",1998,538462
"WACA",1999,569764
"WACA",2000,525930
"WACA",2001,480254
"WACA",2002,499446
"WACA",2003,514176
"WACA",2004,585324
"WACA",2005,591496
"WACA",2006,557206
"WACA",2007,581900
"WACA",2008,469866
"WACA",2009,591612
"WACA",2010,583576
"WACA",2011,576454
"WACA",2012,510880
"WACA",2013,577668
"WACA",2014,623496
"WACA",2015,706722
"WACA",2016,702678
"WACA",2017,761058
"WACA",2018,773026
"WACA",2019,702178
"WACA",2020,495580
"WACA",2021,978152
"WACA",2022,826664
"WACA",2023,703164
"WACA",2024,862582
"WACO",2015,97183
"WACO",2016,320743
"WACO",2017,472990
"WACO",2018,487164
"WACO",2019,534787
"WACO",2020,214026
"WACO",2021,366919
"WACO",2022,402488
"WACO",2023,441092
"WACO",2024,510266
"WAMO",1979,3372064
"WAMO",1980,3438648
"WAMO",1981,5368856
"WAMO",1982,5169136
"WAMO",1983,4850944
"WAMO",1984,5368372
"WAMO",1985,4916248
"WAMO",1986,5084856
"WAMO",1987,5203932
"WAMO",1988,4872124
"WAMO",1989,4546648
"WAMO",1990,4981916
"WAMO",1991,4674944
"WAMO",1992,4660640
"WAMO",1993,4320120
"WAMO",1994,4001112
"WAMO",1995,3772392
"WAMO",1996,2829992
"WAMO",1997,3364872
"WAMO",1998,1360760
"WAMO",1999,2213680
"WAMO",2000,740340
"WAMO",2001,0
"WAMO",2002,1819072
"WAMO",2003,2119940
"WAMO",2004,1513664
"WAMO",2005,1870200
"WAMO",2006,2346412
"WAMO",2007,2364324
"WAMO",2008,2684124
"WAMO",2009,2704008
"WAMO",2010,2514660
"WAMO",2011,1720612
"WAMO",2012,0
"WAMO",2013,0
"WAMO",2014,1692680
"WAMO",2015,1974200
"WAMO",2016,1010708
"WAMO",2017,0
"WAMO",2018,0
"WAMO",2019,433640
"WAMO",2020,334340
"WAMO",2021,255360
"WAMO",2022,1041268
"WAMO",2023,995000
"WAMO",2024,988832
"WAPA",1985,27306
"WAPA",1986,197648
"WAPA",1987,229628
"WAPA",1988,194256
"WAPA",1989,231842
"WAPA",1990,231902
"WAPA",1991,239830
"WAPA",1992,231020
"WAPA",1993,279270
"WAPA",1994,477800
"WAPA",1995,535304
"WAPA",1996,575836
"WAPA",1997,521358
"WAPA",1998,594804
"WAPA",1999,605060
"WAPA",2000,745746
"WAPA",2001,658774
"WAPA",2002,652278
"WAPA",2003,16920
"WAPA",2004,85710
"WAPA",2005,172226
"WAPA",2006,268264
"WAPA",2007,1009200
"WAPA",2008,802274
"WAPA",2009,1141926
"WAPA",2010,927994
"WAPA",2011,1958416
"WAPA",2012,1040488
"WAPA",2013,1097956
"WAPA",2014,1070355
"WAPA",2015,1295130
"WAPA",2016,1962898
"WAPA",2017,1543510
"WAPA",2018,1561187
"WAPA",2019,1736350
"WAPA",2020,1275909
"WAPA",2021,1471525
"WAPA",2022,1525918
"WAPA",2023,1678416
"WAPA",2024,1502675
"WEFA",1993,28112
"WEFA",1994,49494
"WEFA",1995,60430
"WEFA",1996,64208
"WEFA",1997,51294
"WEFA",1998,64260
"WEFA",1999,83488
"WEFA",2000,88526
"WEFA",2001,97542
"WEFA",2002,88254
"WEFA",2003,84420
"WEFA",2004,62734
"WEFA",2005,60986
"WEFA",2006,63736
"WEFA",2007,69096
"WEFA",2008,102560
"WEFA",2009,105172
"WEFA",2010,105860
"WEFA",2011,120836
"WEFA",2012,116478
"WEFA",2013,124428
"WEFA",2014,192300
"WEFA",2015,271360
"WEFA",2016,220502
"WEFA",2017,217528
"WEFA",2018,202588
"WEFA",2019,222078
"WEFA",2020,133446
"WEFA",2021,173092
"WEFA",2022,215650
"WEFA",2023,204778
"WEFA",2024,194396
"WHHO",1979,3939052
"WHHO",1980,4309080
"WHHO",1981,3919478
"WHHO",1982,3738322
"WHHO",1983,3996024
"WHHO",1984,3730832
"WHHO",1985,4141934
"WHHO",1986,3649660
"WHHO",1987,3517684
"WHHO",1988,3519064
"WHHO",1989,3528560
"WHHO",1990,3725504
"WHHO",1991,3383894
"WHHO",1992,3912342
"WHHO",1993,3967198
"WHHO",1994,4249764
"WHHO",1995,3855478
"WHHO",1996,4123104
"WHHO",1997,4324618
"WHHO",1998,3622330
"WHHO",1999,3564986
"WHHO",2000,4085658
"WHHO",2001,2965430
"WHHO",2002,741880
"WHHO",2003,661804
"WHHO",2004,1241504
"WHHO",2005,1515240
"WHHO",2006,1586258
"WHHO",2007,1596480
"WHHO",2008,1704328
"WHHO",2009,1940676
"WHHO",2010,3059142
"WHHO",2011,1930980
"WHHO",2012,2283250
"WHHO",2013,1063566
"WHHO",2014,2103624
"WHHO",2015,2014596
"WHHO",2016,2207434
"WHHO",2017,1587828
"WHHO",2018,1732878
"WHHO",2019,1522766
"WHHO",2020,418558
"WHHO",2021,45954
"WHHO",2022,1153824
"WHHO",2023,2088456
"WHHO",2024,1708864
"WHIS",1979,13048563
"WHIS",1980,13297264
"WHIS",1981,13610022
"WHIS",1982,13784992
"WHIS",1983,10848673
"WHIS",1984,12320550
"WHIS",1985,11947886
"WHIS",1986,14439337
"WHIS",1987,18296917
"WHIS",1988,12511073
"WHIS",1989,14947455
"WHIS",1990,17998483
"WHIS",1991,14476579
"WHIS",1992,8420392
"WHIS",1993,5336472
"WHIS",1994,9251502
"WHIS",1995,8475292
"WHIS",1996,7134748
"WHIS",1997,6216482
"WHIS",1998,6988092
"WHIS",1999,6820018
"WHIS",2000,6754624
"WHIS",2001,6775076
"WHIS",2002,7384126
"WHIS",2003,7476840
"WHIS",2004,7915788
"WHIS",2005,7765094
"WHIS",2006,7837520
"WHIS",2007,7689099
"WHIS",2008,6714846
"WHIS",2009,8260532
"WHIS",2010,7871752
"WHIS",2011,7529411
"WHIS",2012,8099884
"WHIS",2013,7691069
"WHIS",2014,8753896
"WHIS",2015,8379251
"WHIS",2016,8789766
"WHIS",2017,8665901
"WHIS",2018,5744631
"WHIS",2019,6016791
"WHIS",2020,7076158
"WHIS",2021,6565240
"WHIS",2022,11871048
"WHIS",2023,8645461
"WHIS",2024,7518329
"WHMI",1979,596184
"WHMI",1980,394174
"WHMI",1981,390930
"WHMI",1982,393910
"WHMI",1983,435120
"WHMI",1984,423352
"WHMI",1985,418864
"WHMI",1986,442084
"WHMI",1987,464644
"WHMI",1988,393400
"WHMI",1989,338200
"WHMI",1990,343812
"WHMI",1991,338168
"WHMI",1992,295456
"WHMI",1993,310264
"WHMI",1994,285204
"WHMI",1995,318900
"WHMI",1996,312016
"WHMI",1997,313068
"WHMI",1998,314532
"WHMI",1999,302480
"WHMI",2000,270804
"WHMI",2001,261380
"WHMI",2002,247836
"WHMI",2003,226700
"WHMI",2004,227340
"WHMI",2005,225968
"WHMI",2006,214060
"WHMI",2007,200012
"WHMI",2008,216088
"WHMI",2009,213084
"WHMI",2010,236748
"WHMI",2011,233108
"WHMI",2012,245804
"WHMI",2013,233408
"WHMI",2014,236660
"WHMI",2015,160764
"WHMI",2016,203256
"WHMI",2017,193692
"WHMI",2018,199760
"WHMI",2019,196588
"WHMI",2020,142396
"WHMI",2021,178348
"WHMI",2022,210664
"WHMI",2023,191592
"WHMI",2024,245324
"WHSA",1979,2637596
"WHSA",1980,2526768
"WHSA",1981,2424826
"WHSA",1982,1815948
"WHSA",1983,1863986
"WHSA",1984,2323164
"WHSA",1985,2103830
"WHSA",1986,2845172
"WHSA",1987,2679878
"WHSA",1988,2520304
"WHSA",1989,2578720
"WHSA",1990,2622004
"WHSA",1991,2793560
"WHSA",1992,2770202
"WHSA",1993,2927200
"WHSA",1994,2839934
"WHSA",1995,2927412
"WHSA",1996,2923036
"WHSA",1997,3030524
"WHSA",1998,2646018
"WHSA",1999,2595446
"WHSA",2000,2631132
"WHSA",2001,2607820
"WHSA",2002,2696618
"WHSA",2003,2783446
"WHSA",2004,2494562
"WHSA",2005,2384512
"WHSA",2006,2308910
"WHSA",2007,2349806
"WHSA",2008,2500028
"WHSA",2009,2055820
"WHSA",2010,2537384
"WHSA",2011,2332588
"WHSA",2012,2419530
"WHSA",2013,3457760
"WHSA",2014,3084064
"WHSA",2015,3516450
"WHSA",2016,3938450
"WHSA",2017,4335282
"WHSA",2018,4242668
"WHSA",2019,4269862
"WHSA",2020,2537192
"WHSA",2021,4640566
"WHSA",2022,4208758
"WHSA",2023,4310012
"WHSA",2024,4189284
"WICA",1979,3479328
"WICA",1980,3565345
"WICA",1981,3773846
"WICA",1982,3476548
"WICA",1983,3702093
"WICA",1984,4056271
"WICA",1985,3572662
"WICA",1986,3627410
"WICA",1987,4166854
"WICA",1988,4242357
"WICA",1989,3899223
"WICA",1990,3863280
"WICA",1991,4023493
"WICA",1992,4342317
"WICA",1993,5728877
"WICA",1994,8163436
"WICA",1995,7614565
"WICA",1996,6815427
"WICA",1997,7153532
"WICA",1998,8099670
"WICA",1999,7267649
"WICA",2000,6490469
"WICA",2001,6166680
"WICA",2002,7516435
"WICA",2003,7985886
"WICA",2004,5677348
"WICA",2005,5708936
"WICA",2006,5454758
"WICA",2007,5626949
"WICA",2008,5455965
"WICA",2009,5059690
"WICA",2010,5024685
"WICA",2011,4689255
"WICA",2012,4779817
"WICA",2013,4874736
"WICA",2014,5034561
"WICA",2015,5497571
"WICA",2016,5700055
"WICA",2017,5821900
"WICA",2018,6010729
"WICA",2019,5365465
"WICA",2020,3804384
"WICA",2021,6510735
"WICA",2022,5657180
"WICA",2023,5505976
"WICA",2024,4330586
"WICL",2011,38996
"WICL",2012,35728
"WICL",2013,39352
"WICL",2014,44452
"WICL",2015,41852
"WICL",2016,41872
"WICL",2017,40708
"WICL",2018,43380
"WICL",2019,35032
"WICL",2020,16220
"WICL",2021,29116
"WICL",2022,24312
"WICL",2023,20096
"WICL",2024,24860
"WICR",1979,384484
"WICR",1980,364814
"WICR",1981,380010
"WICR",1982,384180
"WICR",1983,500796
"WICR",1984,602144
"WICR",1985,848572
"WICR",1986,1650816
"WICR",1987,1690460
"WICR",1988,2138130
"WICR",1989,1603392
"WICR",1990,956268
"WICR",1991,903684
"WICR",1992,1067672
"WICR",1993,1147182
"WICR",1994,1250328
"WICR",1995,898076
"WICR",1996,1578882
"WICR",1997,1076564
"WICR",1998,1079380
"WICR",1999,1089232
"WICR",2000,1202298
"WICR",2001,1364324
"WICR",2002,1244070
"WICR",2003,1220236
"WICR",2004,976786
"WICR",2005,1243420
"WICR",2006,850138
"WICR",2007,731344
"WICR",2008,724480
"WICR",2009,937460
"WICR",2010,1111196
"WICR",2011,1157182
"WICR",2012,1003230
"WICR",2013,943842
"WICR",2014,966344
"WICR",2015,966024
"WICR",2016,1102186
"WICR",2017,1238090
"WICR",2018,1321656
"WICR",2019,1397030
"WICR",2020,1723570
"WICR",2021,1627468
"WICR",2022,1697480
"WICR",2023,1900620
"WICR",2024,2146834
"WIHO",1979,15174
"WIHO",1980,16054
"WIHO",1981,18238
"WIHO",1982,11128
"WIHO",1983,10424
"WIHO",1984,8810
"WIHO",1985,6354
"WIHO",1986,12676
"WIHO",1987,12438
"WIHO",1988,19456
"WIHO",1989,25516
"WIHO",1990,30272
"WIHO",1991,33332
"WIHO",1992,25900
"WIHO",1993,24584
"WIHO",1994,28260
"WIHO",1995,24352
"WIHO",1996,26560
"WIHO",1997,30352
"WIHO",1998,28664
"WIHO",1999,23840
"WIHO",2000,33068
"WIHO",2001,35784
"WIHO",2002,53604
"WIHO",2003,65100
"WIHO",2004,65388
"WIHO",2005,57312
"WIHO",2006,58880
"WIHO",2007,69460
"WIHO",2008,67872
"WIHO",2009,75208
"WIHO",2010,84652
"WIHO",2011,84564
"WIHO",2012,77664
"WIHO",2013,84408
"WIHO",2014,94436
"WIHO",2015,97540
"WIHO",2016,122892
"WIHO",2017,149700
"WIHO",2018,120808
"WIHO",2019,129584
"WIHO",2020,44400
"WIHO",2021,68168
"WIHO",2022,110960
"WIHO",2023,123028
"WIHO",2024,124472
"WORI",1983,40554
"WORI",1984,55266
"WORI",1985,88530
"WORI",1986,100584
"WORI",1987,102072
"WORI",1988,136278
"WORI",1989,92970
"WORI",1990,99078
"WORI",1991,82872
"WORI",1992,69412
"WORI",1993,116312
"WORI",1994,111244
"WORI",1995,128436
"WORI",1996,117780
"WORI",1997,97270
"WORI",1998,295188
"WORI",1999,142780
"WORI",2000,102750
"WORI",2001,94782
"WORI",2002,85850
"WORI",2003,76904
"WORI",2004,78026
"WORI",2005,72254
"WORI",2006,64332
"WORI",2007,72088
"WORI",2008,89602
"WORI",2009,80050
"WORI",2010,86704
"WORI",2011,99202
"WORI",2012,121942
"WORI",2013,121806
"WORI",2014,126750
"WORI",2015,159592
"WORI",2016,223184
"WORI",2017,265326
"WORI",2018,176764
"WORI",2019,165446
"WORI",2020,35786
"WORI",2021,87138
"WORI",2022,146100
"WORI",2023,148656
"WORI",2024,141650
"WOTR",1979,6191766
"WOTR",1980,6538762
"WOTR",1981,6132902
"WOTR",1982,3432454
"WOTR",1983,2575612
"WOTR",1984,3428482
"WOTR",1985,5528758
"WOTR",1986,6270592
"WOTR",1987,6837156
"WOTR",1988,6889952
"WOTR",1989,6733242
"WOTR",1990,6929572
"WOTR",1991,5285962
"WOTR",1992,7426450
"WOTR",1993,5898426
"WOTR",1994,6125990
"WOTR",1995,5849880
"WOTR",1996,5919280
"WOTR",1997,6448520
"WOTR",1998,5233540
"WOTR",1999,5494910
"WOTR",2000,5238430
"WOTR",2001,5399990
"WOTR",2002,5666540
"WOTR",2003,5546460
"WOTR",2004,5415970
"WOTR",2005,5543860
"WOTR",2006,4905470
"WOTR",2007,5030160
"WOTR",2008,4871970
"WOTR",2009,4667520
"WOTR",2010,5203970
"WOTR",2011,4251770
"WOTR",2012,4269960
"WOTR",2013,4411660
"WOTR",2014,3882830
"WOTR",2015,4073510
"WOTR",2016,4375130
"WOTR",2017,4243640
"WOTR",2018,3655400
"WOTR",2019,4025800
"WOTR",2020,300730
"WOTR",2021,2478620
"WOTR",2022,4454970
"WOTR",2023,4890080
"WOTR",2024,4478630
"WRBR",1979,1447446
"WRBR",1980,1609928
"WRBR",1981,1579224
"WRBR",1982,1484380
"WRBR",1983,1781498
"WRBR",1984,1569774
"WRBR",1985,1681158
"WRBR",1986,2322126
"WRBR",1987,1267144
"WRBR",1988,1360232
"WRBR",1989,1850420
"WRBR",1990,1787724
"WRBR",1991,1767394
"WRBR",1992,1814530
"WRBR",1993,1916018
"WRBR",1994,1909590
"WRBR",1995,1745254
"WRBR",1996,1581454
"WRBR",1997,1707098
"WRBR",1998,1683410
"WRBR",1999,1509294
"WRBR",2000,1724458
"WRBR",2001,1760762
"WRBR",2002,1769518
"WRBR",2003,2855294
"WRBR",2004,1691934
"WRBR",2005,1842362
"WRBR",2006,1871146
"WRBR",2007,1983894
"WRBR",2008,2117454
"WRBR",2009,1911734
"WRBR",2010,1911370
"WRBR",2011,1788390
"WRBR",2012,1873834
"WRBR",2013,1797755
"WRBR",2014,1728637
"WRBR",2015,1755307
"WRBR",2016,1841674
"WRBR",2017,1663547
"WRBR",2018,1449248
"WRBR",2019,1607110
"WRBR",2020,1118422
"WRBR",2021,1935335
"WRBR",2022,1756134
"WRBR",2023,1700523
"WRBR",2024,1632941
"WRST",1982,398436
"WRST",1983,509262
"WRST",1984,564948
"WRST",1985,593078
"WRST",1986,725986
"WRST",1987,792972
"WRST",1988,844324
"WRST",1989,903320
"WRST",1990,976914
"WRST",1991,1054712
"WRST",1992,1141570
"WRST",1993,1234190
"WRST",1994,1346344
"WRST",1995,1500752
"WRST",1996,3069390
"WRST",1997,3110042
"WRST",1998,2696064
"WRST",1999,2763208
"WRST",2000,2667470
"WRST",2001,2692780
"WRST",2002,3793056
"WRST",2003,4071270
"WRST",2004,5378822
"WRST",2005,5285118
"WRST",2006,4731566
"WRST",2007,5741892
"WRST",2008,6175182
"WRST",2009,5636832
"WRST",2010,6877980
"WRST",2011,6131126
"WRST",2012,8192812
"WRST",2013,6578562
"WRST",2014,7023816
"WRST",2015,7554352
"WRST",2016,7430528
"WRST",2017,6419486
"WRST",2018,7468276
"WRST",2019,7004686
"WRST",2020,1566392
"WRST",2021,4723262
"WRST",2022,6147030
"WRST",2023,7426048
"WRST",2024,7721934
"WUPA",1979,811668
"WUPA",1980,732844
"WUPA",1981,843172
"WUPA",1982,867250
"WUPA",1983,881234
"WUPA",1984,951612
"WUPA",1985,884414
"WUPA",1986,984720
"WUPA",1987,979444
"WUPA",1988,1154008
"WUPA",1989,1136608
"WUPA",1990,1089852
"WUPA",1991,1064818
"WUPA",1992,1194810
"WUPA",1993,1600784
"WUPA",1994,1614818
"WUPA",1995,1599194
"WUPA",1996,1459594
"WUPA",1997,1425928
"WUPA",1998,1329346
"WUPA",1999,1494532
"WUPA",2000,1480636
"WUPA",2001,1459734
"WUPA",2002,1441722
"WUPA",2003,1619944
"WUPA",2004,1510786
"WUPA",2005,1338784
"WUPA",2006,1439778
"WUPA",2007,1460284
"WUPA",2008,1455848
"WUPA",2009,1420752
"WUPA",2010,1349088
"WUPA",2011,1318034
"WUPA",2012,1231250
"WUPA",2013,1166164
"WUPA",2014,1198911
"WUPA",2015,1298969
"WUPA",2016,1360231
"WUPA",2017,1439812
"WUPA",2018,1252274
"WUPA",2019,1144314
"WUPA",2020,897346
"WUPA",2021,1303349
"WUPA",2022,1965392
"WUPA",2023,2177930
"WUPA",2024,2222891
"WWII",2004,16192496
"WWII",2005,13231136
"WWII",2006,11596288
"WWII",2007,12238816
"WWII",2008,12461248
"WWII",2009,12355584
"WWII",2010,11893056
"WWII",2011,11256512
"WWII",2012,12485056
"WWII",2013,11802496
"WWII",2014,12692384
"WWII",2015,15204672
"WWII",2016,14569600
"WWII",2017,14630528
"WWII",2018,13958592
"WWII",2019,14493984
"WWII",2020,5772384
"WWII",2021,11181504
"WWII",2022,14445920
"WWII",2023,15358624
"WWII",2024,15482304
"WWIM",2021,1719264
"WWIM",2022,2545904
"WWIM",2023,3276686
"WWIM",2024,3254690
"YELL",1979,110772217
"YELL",1980,126395333
"YELL",1981,164888215
"YELL",1982,176830718
"YELL",1983,175113576
"YELL",1984,167422973
"YELL",1985,166179465
"YELL",1986,175592528
"YELL",1987,186627645
"YELL",1988,159218012
"YELL",1989,199675029
"YELL",1990,205497830
"YELL",1991,211986778
"YELL",1992,223866818
"YELL",1993,142251435
"YELL",1994,147042583
"YELL",1995,147021558
"YELL",1996,140837363
"YELL",1997,139355467
"YELL",1998,146874855
"YELL",1999,146600918
"YELL",2000,136487411
"YELL",2001,136982952
"YELL",2002,144646360
"YELL",2003,144187948
"YELL",2004,138048099
"YELL",2005,136315550
"YELL",2006,134838464
"YELL",2007,149536540
"YELL",2008,142330362
"YELL",2009,152291516
"YELL",2010,162965235
"YELL",2011,155538481
"YELL",2012,160586324
"YELL",2013,153122686
"YELL",2014,160622875
"YELL",2015,178875944
"YELL",2016,184171156
"YELL",2017,183612132
"YELL",2018,184422323
"YELL",2019,175348949
"YELL",2020,134357496
"YELL",2021,181422326
"YELL",2022,139885191
"YELL",2023,178836991
"YELL",2024,190511981
"YOSE",1979,140177915
"YOSE",1980,149011916
"YOSE",1981,150576884
"YOSE",1982,144382597
"YOSE",1983,148296334
"YOSE",1984,164087583
"YOSE",1985,171913954
"YOSE",1986,168978722
"YOSE",1987,184231603
"YOSE",1988,190066425
"YOSE",1989,195868890
"YOSE",1990,185723093
"YOSE",1991,203086288
"YOSE",1992,224978194
"YOSE",1993,229226028
"YOSE",1994,186509002
"YOSE",1995,174317188
"YOSE",1996,178673357
"YOSE",1997,146466591
"YOSE",1998,143959333
"YOSE",1999,140248555
"YOSE",2000,143623760
"YOSE",2001,143780993
"YOSE",2002,145654495
"YOSE",2003,143846101
"YOSE",2004,138840649
"YOSE",2005,134809693
"YOSE",2006,136758760
"YOSE",2007,141151051
"YOSE",2008,146416459
"YOSE",2009,151727666
"YOSE",2010,155236460
"YOSE",2011,150551288
"YOSE",2012,155083177
"YOSE",2013,146872304
"YOSE",2014,154886169
"YOSE",2015,178607213
"YOSE",2016,180129466
"YOSE",2017,164385888
"YOSE",2018,138490367
"YOSE",2019,152250186
"YOSE",2020,61882676
"YOSE",2021,108784727
"YOSE",2022,132300300
"YOSE",2023,123517455
"YOSE",2024,140886503
"YUCH",1982,488060
"YUCH",1983,123762
"YUCH",1984,106082
"YUCH",1985,272834
"YUCH",1986,273084
"YUCH",1987,274658
"YUCH",1988,190386
"YUCH",1989,165268
"YUCH",1990,184188
"YUCH",1991,182922
"YUCH",1992,161084
"YUCH",1993,146492
"YUCH",1994,131516
"YUCH",1995,154406
"YUCH",1996,219480
"YUCH",1997,276636
"YUCH",1998,739906
"YUCH",1999,771132
"YUCH",2000,794262
"YUCH",2001,814026
"YUCH",2002,780964
"YUCH",2003,764562
"YUCH",2004,634260
"YUCH",2005,1285204
"YUCH",2006,1308598
"YUCH",2007,1229252
"YUCH",2008,905352
"YUCH",2009,816692
"YUCH",2010,392366
"YUCH",2011,288768
"YUCH",2012,270388
"YUCH",2013,1097544
"YUCH",2014,540894
